type,subtype,price_m2,living_area,land_area,facades,state,furnished,terrace,garden,pool,distance
house,residence,864.0,288,2140,4,2,False,True,True,False,52.749
house,residence,866.0,172,442,3,2,False,False,True,False,42.535
house,residence,866.0,225,532,4,2,False,False,True,False,22.701
house,mixed-building,866.0,675,1647,4,4,False,True,True,False,114.139
house,residence,867.0,333,118,3,4,False,True,True,False,65.54
house,mixed-building,867.0,400,383,2,4,False,True,True,False,49.256
house,residence,867.0,400,383,2,4,False,True,True,False,49.256
house,residence,868.0,229,241,2,4,False,True,False,False,47.099
house,residence,868.0,160,234,3,4,False,True,True,False,49.881
house,residence,869.0,275,355,2,2,False,True,True,False,45.999
house,residence,870.0,178,120,2,2,False,False,True,False,45.999
house,residence,870.0,270,130,4,2,False,True,True,False,118.233
house,residence,871.0,304,467,2,4,False,False,True,False,60.104
house,residence,872.0,125,170,2,2,False,True,False,False,114.655
house,residence,872.0,102,410,2,2,False,True,True,False,44.855
house,residence,875.0,200,371,3,2,False,True,True,False,46.386
house,residence,875.0,120,448,2,2,False,True,True,False,34.83
house,residence,875.0,217,295,2,4,False,True,True,False,92.273
house,residence,875.0,320,189,2,4,False,True,False,False,47.481
house,residence,876.0,97,518,2,2,False,True,True,False,42.629
apartment,apartment,876.0,154,0,3,8,False,False,False,False,51.367
house,residence,879.0,124,130,3,2,False,True,False,False,44.549
house,residence,879.0,215,110,2,4,False,False,True,False,72.239
house,residence,880.0,125,530,4,2,False,True,True,False,60.65
house,residence,880.0,125,242,2,2,False,True,True,False,47.481
house,residence,880.0,142,644,3,2,False,True,True,False,66.48
house,residence,881.0,271,140,2,4,False,True,True,False,118.233
house,residence,881.0,135,70,2,2,False,True,False,False,34.83
house,residence,881.0,135,70,2,2,False,True,False,False,34.83
house,residence,881.0,135,240,2,2,False,True,True,False,85.191
house,residence,881.0,448,135,2,2,False,True,False,False,96.284
house,residence,881.0,169,427,3,4,False,False,False,False,53.783
house,residence,881.0,169,670,3,2,False,False,True,False,96.618
house,residence,882.0,170,700,2,4,False,True,True,False,65.54
house,residence,882.0,136,165,2,4,False,True,True,False,46.518
house,residence,882.0,282,767,3,4,False,False,True,False,83.284
house,mixed-building,883.0,180,140,2,2,False,True,False,False,101.168
house,residence,884.0,130,535,4,2,False,False,True,False,73.289
house,residence,884.0,78,50,2,2,False,False,False,False,75.919
apartment,apartment,884.0,113,0,2,4,False,False,False,False,43.0
house,residence,885.0,254,342,3,2,False,True,True,False,125.477
apartment,apartment,885.0,96,0,3,2,False,True,False,False,81.318
house,residence,887.0,186,170,3,4,False,True,True,False,48.217
house,residence,887.0,540,620,2,4,False,True,True,False,30.687
house,residence,887.0,213,607,4,2,False,False,True,False,76.043
house,residence,887.0,213,260,3,2,False,True,True,False,59.103
house,residence,887.0,214,170,2,4,False,True,False,False,92.273
house,mixed-building,888.0,224,90,2,2,False,True,False,False,13.119
house,residence,888.0,180,388,3,4,False,True,True,False,44.122
house,residence,890.0,165,601,3,4,False,True,True,False,49.047
house,residence,890.0,100,210,3,2,False,False,True,False,110.213
house,bungalow,890.0,246,540,3,2,False,True,True,False,32.315
house,mixed-building,891.0,185,180,2,2,False,True,True,False,44.174
house,residence,891.0,202,330,2,2,False,True,True,False,65.54
house,residence,893.0,122,76,2,2,False,False,False,False,33.703
house,residence,893.0,207,1700,3,2,False,False,True,False,55.38
house,residence,894.0,189,160,2,8,False,True,False,False,42.755
house,residence,895.0,134,390,3,2,False,True,True,False,47.607
house,residence,895.0,240,465,3,4,False,True,True,False,53.18
house,mixed-building,895.0,298,360,3,2,False,True,True,False,51.367
house,residence,895.0,134,255,2,4,False,True,True,False,57.337
house,residence,896.0,145,209,2,4,False,True,True,False,47.464
house,mixed-building,896.0,289,216,2,4,False,True,False,False,48.879
house,residence,897.0,166,63,2,4,False,False,False,False,92.188
house,residence,897.0,390,2370,4,4,False,True,True,False,76.935
house,residence,898.0,89,60,2,2,False,False,False,False,44.549
house,residence,898.0,167,505,3,2,False,True,True,False,45.996
house,residence,898.0,177,110,3,2,False,True,False,False,20.986
house,residence,899.0,278,500,4,4,False,True,True,False,93.118
house,residence,900.0,222,1092,4,2,False,True,True,False,37.786
house,residence,900.0,500,648,2,2,False,True,False,False,34.83
house,residence,900.0,100,62,2,4,False,False,False,False,48.504
house,residence,900.0,322,230,2,2,False,True,True,False,87.731
house,mixed-building,900.0,250,260,2,2,False,False,False,False,33.161
apartment,apartment,901.0,102,0,2,2,False,False,True,False,97.254
house,mixed-building,902.0,205,200,2,2,False,True,False,False,92.277
apartment,apartment,903.0,83,0,2,4,False,True,False,False,49.256
house,residence,903.0,166,790,3,2,False,False,True,False,41.324
house,residence,903.0,83,535,4,2,False,True,True,False,37.647
house,residence,905.0,212,418,2,2,False,True,True,False,31.225
house,residence,905.0,276,940,2,4,False,True,True,False,59.103
house,residence,906.0,160,230,3,2,False,False,True,False,43.0
house,residence,907.0,259,159,2,2,False,True,True,False,22.701
house,residence,908.0,175,415,2,4,False,True,True,False,47.464
house,residence,908.0,186,163,2,2,False,True,True,False,92.273
house,residence,908.0,120,112,2,2,False,True,True,False,46.635
house,residence,909.0,220,1252,3,4,False,True,True,False,70.179
apartment,apartment,909.0,220,0,2,2,False,True,False,False,87.731
house,residence,909.0,330,500,2,2,False,True,True,False,12.464
house,residence,910.0,269,300,3,2,False,False,True,False,51.131
house,residence,911.0,181,707,3,2,False,True,True,False,72.696
house,mixed-building,911.0,214,186,3,2,False,True,False,False,63.922
house,residence,911.0,170,630,2,2,False,True,True,False,73.431
house,residence,912.0,137,120,3,2,False,False,True,False,100.473
house,residence,913.0,104,100,4,2,False,True,False,False,95.439
house,residence,914.0,82,100,2,2,False,True,False,False,52.217
house,residence,914.0,163,190,2,4,False,True,True,False,48.504
house,residence,915.0,868,20000,4,4,False,True,True,True,58.672
house,residence,916.0,240,1515,3,2,False,True,True,False,54.708
house,residence,916.0,108,210,3,2,False,True,False,False,60.896
house,residence,919.0,162,121,2,4,False,True,True,False,60.594
house,residence,919.0,347,821,4,2,False,False,True,False,60.854
house,mixed-building,920.0,375,195,2,4,False,True,False,False,36.038
house,residence,920.0,271,824,3,2,False,True,True,False,96.243
house,residence,920.0,75,170,2,2,False,False,True,False,45.587
house,residence,921.0,422,1260,4,4,False,True,True,False,65.54
house,residence,921.0,152,295,3,2,False,True,True,False,51.176
house,residence,921.0,190,253,3,4,False,True,True,False,85.248
house,residence,921.0,140,50,2,2,False,False,False,False,92.273
house,residence,921.0,216,76,2,2,False,True,False,False,31.225
house,residence,922.0,129,80,2,4,False,False,True,False,45.793
house,residence,922.0,412,50,4,4,False,True,False,False,45.996
house,residence,923.0,130,379,2,2,False,True,True,False,45.996
house,residence,923.0,341,1144,2,4,False,False,True,False,47.607
house,residence,925.0,160,236,4,2,False,True,True,False,26.866
house,residence,925.0,128,100,2,2,False,True,True,False,85.191
house,residence,926.0,150,149,2,2,False,True,True,False,48.879
house,residence,926.0,150,474,3,2,False,True,True,False,48.896
house,residence,927.0,151,728,3,2,False,True,True,False,48.354
house,mixed-building,927.0,151,400,2,4,False,False,False,False,49.256
house,master-house,928.0,350,832,3,4,False,True,True,False,41.398
apartment,ground-floor,928.0,139,0,3,8,False,True,True,False,51.176
apartment,apartment,928.0,70,0,3,2,False,True,True,False,88.007
apartment,apartment,928.0,139,0,4,4,False,True,True,False,44.945
house,residence,928.0,140,630,3,2,False,True,True,False,135.37
house,residence,929.0,1280,10808,4,4,True,True,True,False,96.938
house,residence,929.0,339,128,2,4,False,True,False,False,51.367
house,residence,930.0,360,1327,4,2,False,False,True,False,37.325
house,residence,930.0,188,221,2,4,False,True,True,False,49.954
house,residence,931.0,145,390,3,4,False,True,True,False,57.134
house,residence,931.0,160,927,3,2,False,False,True,False,42.977
house,residence,931.0,161,540,3,2,False,True,True,False,60.608
house,residence,931.0,145,60,2,4,False,False,False,False,43.513
house,residence,933.0,106,135,2,2,False,True,True,False,48.879
house,residence,933.0,75,365,3,2,False,True,True,False,86.847
apartment,apartment,933.0,600,0,2,2,False,False,False,False,2.882
apartment,duplex,933.0,150,0,2,2,False,True,False,False,29.22
house,residence,934.0,214,437,2,2,False,True,True,False,79.377
house,residence,934.0,107,770,3,2,False,True,True,False,49.881
house,residence,935.0,170,200,3,2,False,True,True,False,168.095
house,residence,935.0,170,345,3,2,False,True,True,False,50.092
house,residence,935.0,374,3096,4,2,False,True,True,False,42.535
house,residence,935.0,187,400,2,2,False,True,True,False,55.791
house,residence,936.0,95,272,3,2,False,True,True,False,51.367
house,cottage,936.0,800,11000,4,8,False,True,True,False,53.18
house,residence,937.0,531,1847,4,4,False,True,True,False,107.883
apartment,apartment,937.0,80,0,3,2,False,True,False,False,44.855
house,residence,937.0,96,133,2,2,False,True,True,False,49.585
house,residence,938.0,180,346,3,4,False,True,True,False,135.776
house,mixed-building,938.0,212,195,3,2,False,True,True,False,92.277
house,residence,939.0,904,1770,4,2,False,False,True,True,63.545
house,mansion,939.0,612,2614,3,2,False,False,True,False,114.77
house,residence,940.0,186,284,3,4,False,True,True,False,49.256
house,residence,940.0,101,127,3,2,False,True,True,False,48.504
house,residence,941.0,292,253,2,2,False,True,True,False,110.764
house,residence,942.0,106,423,3,2,False,True,True,False,41.422
house,mixed-building,942.0,260,129,3,2,False,False,False,False,28.379
house,residence,942.0,138,146,2,2,False,True,True,False,92.273
house,residence,943.0,370,950,4,2,False,True,True,False,38.333
house,residence,944.0,143,240,3,2,False,True,True,False,48.504
house,residence,944.0,254,830,3,2,False,True,True,False,55.445
house,residence,944.0,143,418,2,2,False,True,True,False,51.176
house,residence,944.0,143,383,2,2,False,True,True,False,88.636
house,residence,944.0,180,116,4,2,False,True,False,False,55.066
house,residence,945.0,200,130,3,2,False,True,False,False,48.879
house,residence,945.0,111,490,2,2,False,True,True,False,60.896
house,residence,948.0,195,307,2,2,False,True,True,False,56.563
house,residence,949.0,157,85,3,4,False,False,False,False,92.277
house,residence,950.0,142,990,4,2,False,False,True,False,48.218
house,residence,952.0,252,407,3,4,False,True,True,False,48.218
house,residence,952.0,314,360,3,4,False,True,True,False,88.007
house,residence,952.0,126,145,2,2,False,False,True,False,165.217
house,residence,952.0,125,230,2,2,False,True,True,False,44.945
house,villa,952.0,210,859,4,2,False,False,False,False,62.888
house,mixed-building,952.0,146,65,2,2,False,False,False,False,92.273
house,residence,952.0,146,65,2,2,False,False,False,False,92.273
house,residence,954.0,262,267,2,2,False,False,True,False,56.563
house,residence,954.0,393,664,3,8,False,True,True,True,42.977
house,residence,955.0,136,420,4,2,False,False,True,False,60.608
house,residence,955.0,135,101,2,2,False,True,False,False,92.273
house,residence,955.0,157,99,2,2,False,False,True,False,101.168
house,residence,955.0,157,571,4,2,False,False,True,False,167.633
house,residence,955.0,386,174,2,2,False,True,False,False,47.026
house,residence,955.0,135,840,3,2,False,True,True,False,51.176
house,residence,956.0,480,410,2,4,False,True,True,False,143.806
house,residence,956.0,183,310,2,2,False,True,True,False,49.551
house,residence,957.0,261,475,3,2,False,False,True,False,81.925
house,residence,958.0,240,300,3,4,False,False,True,False,49.047
house,residence,958.0,240,300,3,4,False,False,True,False,49.047
house,residence,958.0,193,470,2,2,False,True,True,False,43.0
house,residence,958.0,145,61,2,4,False,False,False,False,56.563
house,residence,958.0,146,66,2,4,False,True,False,False,48.218
house,residence,959.0,125,80,3,2,False,True,False,False,45.793
house,residence,960.0,125,1047,3,2,False,False,True,False,93.16
house,residence,960.0,250,1525,4,4,False,True,True,True,94.862
house,residence,961.0,103,122,2,2,False,False,True,False,48.879
house,residence,961.0,156,90,2,2,False,True,False,False,56.563
house,residence,961.0,207,355,3,2,False,False,True,False,71.331
house,residence,962.0,400,320,2,4,False,True,True,False,34.83
house,residence,962.0,400,320,2,4,False,True,True,False,34.83
house,residence,963.0,82,113,3,2,False,False,False,False,88.818
house,residence,964.0,197,370,3,2,False,True,True,False,42.977
house,residence,964.0,228,330,2,2,False,True,True,False,98.58
house,residence,965.0,202,490,3,2,False,True,True,False,54.741
house,residence,965.0,466,20000,4,4,False,False,True,False,70.179
house,residence,966.0,206,115,2,4,False,True,False,False,72.239
house,residence,966.0,206,555,2,4,False,True,True,False,51.367
house,residence,967.0,93,120,3,2,False,True,True,False,65.54
house,residence,967.0,464,335,2,2,False,False,False,False,0.245
house,residence,967.0,248,340,3,2,False,True,True,False,65.54
house,residence,967.0,155,300,2,8,False,True,True,False,49.077
house,residence,967.0,155,301,2,2,False,True,True,False,47.481
apartment,duplex,967.0,155,0,3,2,False,True,True,False,96.243
apartment,duplex,967.0,154,0,2,8,False,False,False,False,48.879
house,residence,967.0,309,880,2,4,False,True,True,False,43.0
house,residence,968.0,257,570,2,2,False,True,True,False,34.83
house,residence,969.0,226,386,3,4,False,True,True,False,44.855
house,residence,969.0,131,390,2,2,False,True,True,False,45.793
house,residence,969.0,330,969,4,2,False,False,False,False,75.558
house,residence,970.0,268,320,3,2,False,True,True,False,96.243
house,residence,970.0,206,562,2,4,False,True,True,False,44.855
house,residence,971.0,175,128,3,2,False,True,False,False,44.855
house,residence,971.0,139,62,2,4,False,True,False,False,46.635
house,residence,971.0,175,239,3,2,False,False,True,False,88.51
house,residence,971.0,142,210,2,2,False,True,True,False,62.145
house,residence,972.0,257,1964,4,2,False,True,True,False,99.78
house,residence,972.0,509,520,2,2,False,False,False,False,39.687
house,residence,972.0,256,1195,4,4,False,False,True,False,47.099
house,residence,972.0,180,210,2,4,False,True,True,False,40.835
house,mixed-building,972.0,180,662,2,2,False,True,True,False,107.354
